 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
389,77216,19,11,3412,6654,1293,0,179.5789474,400.3188057,3069,0,604.9090909,1009.026507,130361.5831,388.5205139,2662.62069,13971.6226,75306,1,77216,4289.777778,17724.00839,75306,1,76926,7692.6,23970.09373,75912,1,0,0,0,0,624,368,246.0629921,142.4575218,0,3069,324.7096774,693.6665478,481173.2796,0,0,0,1,0,0,0,0,0,335.5333333,179.5789474,604.9090909,624,0,0,0,0,0,0,19,3412,11,6654,29200,2076,10,32,0,0,0,0,0,0,0,0,BENIGN
88,1053,9,6,3110,3108,1555,0,345.5555556,685.6905481,1554,0,518,802.4821493,5905033.238,14245.01425,75.21428571,204.3715239,782,1,1053,131.625,318.1257332,916,1,995,199,328.0891647,782,5,0,0,0,0,304,208,8547.008547,5698.005698,0,1555,388.625,695.1935822,483294.1167,0,0,0,1,0,0,0,0,0,414.5333333,345.5555556,518,304,0,0,0,0,0,0,9,3110,6,3108,29200,2081,2,32,0,0,0,0,0,0,0,0,BENIGN
389,436,10,4,165,326,79,0,16.5,33.01262385,163,0,81.5,94.10809388,1126146.789,32110.09174,33.53846154,25.79604422,87,1,436,48.44444444,47.59756063,148,1,302,100.6666667,91.22134253,206,48,0,0,0,0,336,144,22935.77982,9174.311927,0,163,32.73333333,59.52006464,3542.638095,0,0,0,1,0,0,0,0,0,35.07142857,16.5,81.5,336,0,0,0,0,0,0,10,165,4,326,29200,2081,3,32,0,0,0,0,0,0,0,0,BENIGN
389,1,2,0,7,0,7,0,3.5,4.949747468,0,0,0,0,7000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2000000,0,0,7,4.666666667,4.041451884,16.33333333,0,1,0,0,1,0,0,0,0,7,3.5,0,64,0,0,0,0,0,0,2,7,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
88,1172,9,6,3110,3108,1555,0,345.5555556,685.6905481,1554,0,518,802.4821493,5305460.751,12798.63481,83.71428571,220.3460316,846,1,1172,146.5,310.5469829,913,1,1046,209.2,360.5436173,846,3,0,0,0,0,304,208,7679.180887,5119.453925,0,1555,388.625,695.1935822,483294.1167,0,0,0,1,0,0,0,0,0,414.5333333,345.5555556,518,304,0,0,0,0,0,0,9,3110,6,3108,29200,2081,2,32,0,0,0,0,0,0,0,0,BENIGN
135,56361247,23,12,1730,1784,168,0,75.2173913,81.81517781,268,0,148.6666667,84.88423489,62.34780433,0.620994067,1657683.735,5134992.092,21449915,1,56361247,2561874.864,6245713.992,21449915,1,34693536,3153957.818,6385923.394,20331895,3,0,0,0,0,484,264,0.408081816,0.212912252,0,268,97.61111111,89.26086257,7967.501587,0,0,0,1,0,0,0,0,0,100.4,75.2173913,148.6666667,484,0,0,0,0,0,0,23,1730,12,1784,8192,2050,21,20,204149,5830.512756,210844,200187,11360298.33,7620304.565,20131476,6367360,BENIGN
135,73,1,1,6,6,6,6,6,0,6,6,6,0,164383.5616,27397.26027,73,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13698.63014,13698.63014,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,253,2050,0,20,0,0,0,0,0,0,0,0,BENIGN
389,512,11,4,172,326,79,0,15.63636364,31.4492376,163,0,81.5,94.10809388,972656.25,29296.875,36.57142857,29.04297687,80,1,512,51.2,43.42503118,127,1,284,94.66666667,158.7744732,278,2,0,0,0,0,368,144,21484.375,7812.5,0,163,31.125,57.86060836,3347.85,0,0,0,1,0,0,0,0,0,33.2,15.63636364,81.5,368,0,0,0,0,0,0,11,172,4,326,29200,2081,4,32,0,0,0,0,0,0,0,0,BENIGN
88,1100,10,6,3150,3152,1575,0,315,632.5616351,1576,0,525.3333333,813.8429005,5729090.909,14545.45455,73.33333333,220.3090902,867,1,1100,122.2222222,301.0962378,922,1,1026,205.2,375.2988143,867,1,0,0,0,0,336,208,9090.909091,5454.545455,0,1576,370.7058824,671.9757031,451551.3456,0,0,0,1,0,0,0,0,0,393.875,315,525.3333333,336,0,0,0,0,0,0,10,3150,6,3152,29200,2081,3,32,0,0,0,0,0,0,0,0,BENIGN
389,15745,17,13,3452,6666,1313,0,203.0588235,425.7784739,3069,0,512.7692308,948.1720267,642616.7037,1905.366783,542.9310345,2557.746971,13828,1,15745,984.0625,3431.50687,13828,1,15655,1304.583333,4144.950717,14460,1,0,0,0,0,560,408,1079.707844,825.6589393,0,3069,326.3870968,695.3573028,483521.7785,0,0,0,1,0,0,0,0,0,337.2666667,203.0588235,512.7692308,560,0,0,0,0,0,0,17,3452,13,6666,29200,0,10,32,0,0,0,0,0,0,0,0,BENIGN
88,1135,9,6,3150,3150,1575,0,350,694.5097192,1575,0,525,813.3265027,5550660.793,13215.85903,81.07142857,226.6109727,864,1,1135,141.875,324.625691,942,3,1049,209.8,373.4216116,864,1,0,0,0,0,304,208,7929.515419,5286.343612,0,1575,393.75,704.3614129,496125,0,0,0,1,0,0,0,0,0,420,350,525,304,0,0,0,0,0,0,9,3150,6,3150,29200,2081,2,32,0,0,0,0,0,0,0,0,BENIGN
389,425,10,4,165,326,79,0,16.5,33.01262385,163,0,81.5,94.10809388,1155294.118,32941.17647,32.69230769,25.13757021,78,1,425,47.22222222,44.97159597,140,1,262,87.33333333,109.4364351,211,3,0,0,0,0,336,144,23529.41176,9411.764706,0,163,32.73333333,59.52006464,3542.638095,0,0,0,1,0,0,0,0,0,35.07142857,16.5,81.5,336,0,0,0,0,0,0,10,165,4,326,29200,2081,3,32,0,0,0,0,0,0,0,0,BENIGN
389,1,2,0,7,0,7,0,3.5,4.949747468,0,0,0,0,7000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2000000,0,0,7,4.666666667,4.041451884,16.33333333,0,1,0,0,1,0,0,0,0,7,3.5,0,64,0,0,0,0,0,0,2,7,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
